Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,Yes,Travel_Rarely,1496,Research & Development,8,2,Medical,1,1300,3,Female,64,2,4,Research Director,3,Divorced,3797,17319,4,Y,Yes,10,3,4,80,1,25,3,4,14,9,2,8
24,Yes,Non-Travel,656,Human Resources,17,4,Life Sciences,1,1301,3,Female,62,2,4,Human Resources,1,Divorced,7551,21794,8,Y,Yes,13,3,4,80,3,5,3,3,5,5,5,5
37,Yes,Travel_Frequently,1299,Research & Development,1,5,Human Resources,1,1302,4,Female,38,4,1,Laboratory Technician,2,Single,15789,6430,1,Y,Yes,25,3,1,80,1,18,6,1,18,4,4,8
19,Yes,Non-Travel,249,Human Resources,21,2,Life Sciences,1,1303,3,Male,54,1,2,Manager,1,Married,9086,9941,2,Y,No,17,3,2,80,0,1,1,1,1,1,1,1
33,No,Non-Travel,1401,Sales,20,5,Technical Degree,1,1304,1,Male,70,1,1,Sales Executive,1,Divorced,17923,15069,5,Y,No,23,3,1,80,0,15,3,4,1,1,1,1
31,Yes,Non-Travel,332,Research & Development,12,3,Human Resources,1,1305,2,Male,89,1,2,Research Director,4,Married,5777,22524,1,Y,No,6,4,2,80,3,11,0,2,10,8,4,7
57,Yes,Non-Travel,1329,Human Resources,27,5,Life Sciences,1,1306,2,Male,57,2,3,Human Resources,3,Divorced,14276,7831,3,Y,Yes,13,3,2,80,0,36,3,4,4,4,0,1
59,No,Travel_Frequently,1491,Research & Development,12,1,Medical,1,1307,1,Male,33,4,4,Research Scientist,1,Single,18190,5326,4,Y,No,7,4,4,80,3,38,6,4,17,4,2,7
56,Yes,Travel_Rarely,183,Sales,25,3,Life Sciences,1,1308,1,Male,68,2,5,Sales Executive,3,Single,7607,4741,2,Y,Yes,20,4,1,80,3,37,6,3,15,4,0,3
51,No,Travel_Rarely,945,Sales,1,1,Other,1,1309,3,Female,92,4,4,Sales Executive,4,Single,11542,16633,8,Y,Yes,6,3,4,80,2,31,0,4,17,6,2,9
32,Yes,Travel_Rarely,434,Sales,30,4,Technical Degree,1,1310,2,Male,86,2,3,Sales Manager,2,Divorced,18303,7472,8,Y,Yes,19,4,1,80,0,11,6,1,11,6,0,2
41,No,Non-Travel,466,Research & Development,28,2,Life Sciences,1,1311,1,Male,68,1,1,Research Director,4,Single,2965,3358,6,Y,Yes,17,4,3,80,3,23,6,4,1,1,0,1
47,No,Travel_Frequently,1452,Human Resources,18,4,Marketing,1,1312,2,Male,33,1,4,Manager,1,Divorced,16674,12089,6,Y,No,25,4,1,80,3,26,0,1,3,3,3,1
39,No,Non-Travel,293,Sales,9,4,Technical Degree,1,1313,4,Female,87,1,1,Sales Representative,4,Married,7022,15833,9,Y,Yes,14,4,1,80,2,20,1,2,1,1,1,1
34,Yes,Travel_Frequently,1189,Human Resources,5,3,Technical Degree,1,1314,3,Female,64,2,4,Human Resources,4,Single,7982,19174,5,Y,Yes,23,4,2,80,3,13,1,4,5,1,1,5
39,No,Travel_Frequently,1193,Human Resources,17,1,Medical,1,1315,2,Female,66,2,1,Manager,3,Divorced,11377,10734,6,Y,Yes,9,4,4,80,1,22,1,3,14,4,4,7
53,Yes,Travel_Rarely,313,Research & Development,28,4,Technical Degree,1,1316,1,Female,82,3,4,Laboratory Technician,1,Divorced,3852,15897,3,Y,No,11,3,3,80,1,32,0,2,10,1,1,3
30,Yes,Travel_Frequently,680,Sales,18,3,Medical,1,1317,3,Female,65,1,4,Sales Executive,2,Divorced,3053,10727,6,Y,Yes,16,4,3,80,1,9,1,3,7,4,4,7
47,No,Travel_Frequently,875,Sales,10,5,Marketing,1,1318,2,Female,60,1,3,Sales Manager,1,Married,11838,18569,2,Y,No,8,4,1,80,3,25,2,4,18,9,4,3
29,Yes,Non-Travel,1115,Research & Development,9,4,Marketing,1,1319,2,Female,77,3,5,Healthcare Representative,1,Divorced,19311,23140,7,Y,Yes,23,3,1,80,3,12,2,4,7,6,3,7
59,No,Non-Travel,152,Sales,11,2,Marketing,1,1320,3,Male,94,4,2,Sales Manager,2,Divorced,4497,5007,7,Y,No,9,4,4,80,1,41,1,4,6,5,5,4
21,No,Non-Travel,1343,Sales,24,4,Life Sciences,1,1321,4,Male,43,1,5,Sales Representative,3,Married,12142,6818,0,Y,No,7,4,1,80,3,2,0,4,2,2,2,2
40,No,Non-Travel,1242,Sales,14,1,Medical,1,1322,1,Male,99,2,2,Sales Executive,2,Single,7408,15619,0,Y,No,21,3,1,80,1,18,0,4,9,1,1,8
57,Yes,Travel_Frequently,685,Sales,20,3,Life Sciences,1,1323,4,Female,40,3,4,Sales Manager,1,Single,4210,11118,7,Y,No,13,3,4,80,3,39,6,2,9,3,0,1
52,No,Travel_Frequently,1103,Sales,20,3,Human Resources,1,1324,3,Female,94,1,5,Sales Executive,3,Single,8990,7584,9,Y,No,23,3,4,80,2,32,4,4,15,6,6,7
56,No,Non-Travel,674,Research & Development,12,4,Technical Degree,1,1325,4,Male,59,3,3,Manufacturing Director,1,Married,2145,20671,9,Y,No,6,3,2,80,0,35,6,3,20,5,1,6
42,No,Travel_Frequently,216,Sales,15,1,Human Resources,1,1326,2,Female,41,4,3,Sales Executive,2,Divorced,4853,18397,6,Y,No,14,3,4,80,2,20,6,3,16,6,1,3
51,No,Travel_Frequently,666,Human Resources,21,3,Marketing,1,1327,4,Male,61,1,1,Manager,4,Single,7160,17421,3,Y,Yes,19,4,3,80,2,31,3,3,13,6,3,6
34,No,Travel_Frequently,764,Research & Development,18,2,Marketing,1,1328,4,Female,51,3,2,Laboratory Technician,3,Divorced,18114,7170,4,Y,No,20,3,2,80,2,15,6,2,15,10,0,2
55,No,Travel_Rarely,363,Human Resources,1,1,Medical,1,1329,3,Male,66,4,3,Manager,2,Single,4691,6702,0,Y,Yes,18,4,3,80,0,37,5,1,9,2,2,9
56,No,Non-Travel,1146,Research & Development,10,2,Marketing,1,1330,2,Female,75,2,3,Healthcare Representative,3,Married,3951,6611,2,Y,No,5,4,4,80,3,39,0,1,14,3,0,5
30,Yes,Travel_Frequently,887,Human Resources,7,5,Medical,1,1331,3,Female,36,1,3,Manager,3,Single,4786,10035,8,Y,No,11,3,3,80,1,8,4,1,8,2,1,8
59,No,Non-Travel,950,Research & Development,16,2,Other,1,1332,4,Female,92,4,2,Healthcare Representative,2,Single,9873,15539,8,Y,No,20,4,4,80,0,41,6,3,2,2,1,1
40,Yes,Travel_Frequently,881,Research & Development,11,3,Human Resources,1,1333,2,Female,56,2,3,Laboratory Technician,1,Married,6578,20815,4,Y,Yes,15,4,2,80,0,19,5,2,12,2,1,1
23,Yes,Travel_Rarely,129,Human Resources,1,1,Marketing,1,1334,1,Male,79,3,3,Manager,3,Married,15847,16418,2,Y,Yes,14,3,3,80,0,4,3,4,4,1,1,3
44,No,Travel_Frequently,209,Sales,29,2,Other,1,1335,3,Female,85,2,2,Sales Manager,2,Divorced,11236,20572,9,Y,No,15,4,1,80,3,25,1,2,8,1,1,8
31,No,Travel_Frequently,269,Sales,25,1,Medical,1,1336,3,Female,79,3,2,Sales Manager,4,Married,13738,24239,8,Y,No,15,3,3,80,2,13,3,3,3,3,3,3
27,No,Travel_Rarely,776,Sales,28,1,Life Sciences,1,1337,4,Male,62,4,3,Sales Executive,3,Divorced,13975,18177,2,Y,No,5,3,1,80,1,10,5,1,10,7,7,9
20,Yes,Travel_Frequently,1400,Human Resources,23,4,Medical,1,1338,2,Male,93,1,1,Manager,1,Married,3063,9907,0,Y,No,13,4,4,80,1,1,1,1,1,1,1,1
49,Yes,Non-Travel,1103,Sales,16,1,Technical Degree,1,1339,4,Male,94,1,4,Sales Representative,4,Divorced,15094,13090,5,Y,No,7,4,1,80,2,29,2,3,6,6,3,3
38,Yes,Non-Travel,799,Sales,19,4,Life Sciences,1,1340,1,Female,77,1,5,Sales Representative,2,Married,2463,12275,3,Y,Yes,8,4,2,80,2,19,3,3,8,7,4,7
34,Yes,Non-Travel,1287,Sales,19,5,Medical,1,1341,2,Female,92,4,5,Sales Representative,1,Single,14708,20135,2,Y,No,14,4,4,80,3,12,0,2,5,5,5,5
58,No,Travel_Frequently,374,Human Resources,24,2,Technical Degree,1,1342,4,Male,91,1,2,Human Resources,4,Married,5948,11226,1,Y,Yes,17,3,2,80,2,39,6,1,9,3,3,1
50,No,Travel_Frequently,124,Human Resources,12,4,Other,1,1343,2,Female,82,4,5,Human Resources,3,Single,8312,8178,3,Y,No,16,4,4,80,2,31,2,4,1,1,1,1
36,No,Travel_Frequently,361,Research & Development,2,5,Marketing,1,1344,4,Male,69,3,3,Research Scientist,2,Divorced,9143,19162,3,Y,Yes,10,4,3,80,0,19,5,2,6,6,3,1
44,No,Travel_Frequently,1251,Human Resources,1,5,Human Resources,1,1345,1,Male,72,1,1,Human Resources,2,Single,4198,8549,6,Y,Yes,25,3,1,80,1,27,3,4,19,6,6,3
31,No,Travel_Rarely,673,Research & Development,6,4,Technical Degree,1,1346,1,Female,73,4,5,Manufacturing Director,2,Married,18889,2333,8,Y,Yes,11,3,3,80,2,9,6,1,8,3,3,6
31,Yes,Travel_Frequently,1292,Human Resources,9,2,Other,1,1347,4,Female,73,3,2,Human Resources,4,Divorced,5215,3554,5,Y,Yes,12,3,1,80,1,10,6,4,10,6,6,8
43,Yes,Travel_Frequently,446,Sales,12,3,Human Resources,1,1348,4,Female,30,3,5,Sales Manager,4,Single,18475,4419,2,Y,Yes,15,3,4,80,0,26,2,4,20,9,3,9
23,No,Non-Travel,368,Sales,23,4,Technical Degree,1,1349,3,Female,69,2,5,Sales Executive,3,Married,2776,20412,6,Y,No,13,4,4,80,1,1,6,4,1,1,1,1
22,Yes,Travel_Frequently,919,Sales,29,5,Technical Degree,1,1350,3,Male,86,2,3,Sales Manager,2,Divorced,13359,18894,0,Y,No,11,3,4,80,0,5,0,1,5,2,2,5
58,No,Travel_Rarely,1469,Research & Development,2,4,Technical Degree,1,1351,1,Female,47,1,3,Healthcare Representative,2,Single,2023,2952,8,Y,No,12,3,1,80,1,39,3,4,18,1,1,3
32,No,Travel_Rarely,1411,Human Resources,17,1,Medical,1,1352,4,Female,42,3,2,Manager,3,Single,17073,20982,3,Y,Yes,25,3,4,80,2,13,6,3,12,7,7,1
49,No,Non-Travel,1225,Sales,13,3,Marketing,1,1353,4,Female,98,3,2,Sales Representative,1,Single,15949,18225,4,Y,Yes,12,3,1,80,1,32,2,2,20,1,1,5
26,Yes,Travel_Frequently,701,Sales,2,4,Medical,1,1354,1,Male,79,1,4,Sales Representative,1,Married,4969,6002,9,Y,No,15,4,1,80,0,6,0,1,6,1,1,1
50,No,Travel_Rarely,314,Human Resources,8,4,Technical Degree,1,1355,4,Female,56,4,3,Human Resources,1,Married,11053,5516,6,Y,Yes,23,4,2,80,3,32,0,2,8,8,0,8
40,No,Travel_Frequently,129,Sales,3,5,Other,1,1356,2,Female,67,1,2,Sales Manager,3,Single,11837,7441,1,Y,Yes,23,4,4,80,2,18,5,1,18,1,1,6
26,No,Travel_Rarely,734,Sales,28,5,Other,1,1357,4,Male,32,2,4,Sales Manager,3,Divorced,8619,23222,6,Y,Yes,11,4,3,80,3,4,0,2,4,3,3,2
44,No,Non-Travel,813,Research & Development,13,5,Other,1,1358,2,Male,69,1,4,Healthcare Representative,2,Single,6011,20325,6,Y,No,7,4,1,80,0,23,6,1,17,3,0,8
21,Yes,Travel_Frequently,419,Sales,26,4,Technical Degree,1,1359,1,Female,97,3,1,Sales Representative,3,Married,3935,16546,8,Y,Yes,15,4,2,80,1,3,5,2,3,3,0,3
18,No,Travel_Rarely,231,Sales,25,4,Human Resources,1,1360,3,Female,54,4,5,Sales Executive,3,Married,17248,15266,9,Y,Yes,14,4,1,80,1,1,2,3,1,1,1,1
29,No,Travel_Frequently,329,Human Resources,14,3,Marketing,1,1361,3,Female,70,2,3,Human Resources,1,Married,5375,16181,9,Y,No,20,3,3,80,1,11,3,4,2,2,2,2
49,No,Travel_Frequently,762,Human Resources,18,3,Life Sciences,1,1362,1,Male,37,4,5,Manager,2,Divorced,16218,7815,3,Y,Yes,20,4,3,80,0,31,3,3,7,2,2,5
31,Yes,Travel_Rarely,924,Sales,2,3,Human Resources,1,1363,2,Male,54,2,3,Sales Executive,3,Single,6373,19544,5,Y,No,22,3,2,80,2,9,0,4,9,6,6,9
51,Yes,Travel_Rarely,1434,Sales,14,5,Other,1,1364,4,Female,65,2,4,Sales Manager,1,Single,13289,17387,2,Y,Yes,22,4,2,80,2,30,6,1,16,1,1,9
54,Yes,Travel_Rarely,662,Research & Development,6,2,Other,1,1365,3,Female,73,2,5,Laboratory Technician,2,Single,13813,14060,5,Y,Yes,13,3,1,80,0,33,6,3,19,5,1,9
32,No,Travel_Rarely,1286,Research & Development,16,2,Life Sciences,1,1366,4,Female,99,1,5,Laboratory Technician,4,Married,16639,14461,3,Y,Yes,16,4,2,80,1,12,1,1,10,10,0,5
41,No,Travel_Rarely,458,Human Resources,10,4,Medical,1,1367,4,Male,56,3,5,Manager,2,Divorced,19637,2664,3,Y,Yes,23,3,3,80,2,21,3,4,15,7,0,9
22,Yes,Non-Travel,929,Human Resources,16,2,Life Sciences,1,1368,3,Female,69,4,4,Manager,1,Single,8798,21944,2,Y,Yes,6,4,1,80,0,5,6,4,5,3,0,4
59,No,Travel_Rarely,726,Research & Development,8,1,Medical,1,1369,4,Male,39,4,1,Research Scientist,2,Divorced,12425,11506,6,Y,Yes,5,4,2,80,3,40,0,3,6,3,3,6
50,No,Travel_Frequently,1404,Research & Development,22,4,Life Sciences,1,1370,1,Female,43,2,4,Manufacturing Director,4,Divorced,2576,16489,0,Y,Yes,13,4,2,80,0,29,2,3,13,1,1,7
44,No,Non-Travel,413,Human Resources,28,4,Human Resources,1,1371,3,Female,57,3,3,Manager,3,Divorced,10972,19197,2,Y,Yes,23,3,1,80,3,22,0,4,14,6,0,3
18,Yes,Travel_Frequently,617,Sales,22,5,Human Resources,1,1372,1,Female,99,2,2,Sales Executive,4,Single,5089,13135,0,Y,No,12,3,1,80,1,1,3,3,1,1,1,1
22,Yes,Non-Travel,1142,Research & Development,1,5,Other,1,1373,1,Male,75,4,5,Research Director,1,Divorced,3558,6544,2,Y,No,8,4,2,80,1,4,4,4,4,2,2,3
20,Yes,Non-Travel,193,Research & Development,29,4,Other,1,1374,2,Female,51,2,3,Laboratory Technician,2,Single,13972,17936,9,Y,Yes,13,4,3,80,0,1,0,3,1,1,1,1
43,No,Travel_Frequently,688,Human Resources,17,2,Human Resources,1,1375,3,Female,82,1,2,Manager,1,Married,5146,23474,0,Y,No,12,3,3,80,2,22,6,1,8,1,1,5
50,No,Travel_Frequently,1089,Human Resources,5,1,Marketing,1,1376,1,Female,62,2,3,Human Resources,1,Divorced,3703,11467,3,Y,No,13,4,4,80,0,31,3,1,16,3,1,1
18,No,Travel_Frequently,1326,Sales,13,3,Marketing,1,1377,2,Male,78,4,5,Sales Manager,2,Single,11113,15266,5,Y,Yes,17,3,4,80,2,1,5,4,1,1,1,1
48,No,Non-Travel,1192,Human Resources,14,2,Life Sciences,1,1378,3,Female,66,2,5,Human Resources,1,Single,6350,2155,8,Y,No,14,3,4,80,0,30,1,1,7,7,2,6
39,No,Travel_Frequently,1171,Human Resources,30,3,Medical,1,1379,1,Female,38,3,4,Manager,2,Married,17397,17071,0,Y,No,15,3,3,80,2,18,3,2,4,4,3,4
28,Yes,Travel_Frequently,1328,Research & Development,12,2,Life Sciences,1,1380,1,Male,89,1,3,Healthcare Representative,3,Divorced,7925,9757,2,Y,No,14,3,4,80,1,11,3,3,11,1,1,4
49,Yes,Travel_Frequently,788,Research & Development,14,4,Technical Degree,1,1381,1,Male,91,1,5,Research Director,2,Divorced,14758,16769,7,Y,No,12,4,3,80,0,31,2,1,3,3,3,3
43,No,Travel_Rarely,313,Research & Development,14,5,Other,1,1382,1,Male,94,4,1,Research Director,4,Single,7293,23634,9,Y,No,21,4,1,80,3,26,2,4,9,4,0,8
44,No,Travel_Rarely,427,Research & Development,18,1,Life Sciences,1,1383,2,Male,100,1,5,Research Director,4,Married,17632,4184,6,Y,Yes,22,3,3,80,2,25,2,2,4,3,3,4
43,No,Travel_Rarely,952,Research & Development,7,5,Marketing,1,1384,4,Male,56,3,5,Research Director,4,Divorced,16933,6062,7,Y,Yes,21,4,1,80,2,26,6,4,8,1,1,4
57,Yes,Non-Travel,588,Research & Development,2,5,Other,1,1385,4,Female,45,1,3,Research Director,4,Married,6882,3668,4,Y,Yes,18,4,2,80,0,35,4,4,15,6,6,1
53,No,Travel_Frequently,499,Sales,23,3,Medical,1,1386,4,Female,82,3,3,Sales Executive,3,Divorced,17743,15364,7,Y,No,25,4,4,80,2,35,5,2,20,3,3,2
21,Yes,Travel_Rarely,104,Human Resources,23,5,Other,1,1387,3,Female,43,1,3,Human Resources,1,Single,15149,17580,7,Y,Yes,14,3,2,80,0,2,3,3,2,2,2,2
25,No,Non-Travel,310,Sales,16,4,Other,1,1388,4,Male,86,1,4,Sales Representative,3,Single,17358,16089,0,Y,Yes,11,4,2,80,2,6,1,4,4,3,3,4
31,No,Non-Travel,752,Sales,5,4,Technical Degree,1,1389,2,Male,95,4,2,Sales Executive,3,Married,4187,12124,5,Y,No,18,4,4,80,3,11,6,1,8,2,2,4
47,No,Travel_Rarely,586,Research & Development,23,1,Other,1,1390,1,Male,62,2,5,Manufacturing Director,2,Divorced,4119,2967,1,Y,No,24,4,2,80,0,27,6,1,12,1,1,7
45,No,Travel_Rarely,558,Research & Development,6,3,Other,1,1391,1,Female,51,4,2,Research Director,3,Married,12975,18402,1,Y,Yes,18,3,1,80,1,28,4,2,14,10,4,4
46,No,Travel_Rarely,161,Sales,12,1,Medical,1,1392,1,Male,86,4,5,Sales Representative,3,Single,5904,2364,5,Y,No,16,4,2,80,3,26,0,3,5,5,1,5
35,No,Travel_Frequently,742,Sales,6,2,Medical,1,1393,3,Female,85,2,5,Sales Manager,3,Single,10077,2817,5,Y,No,6,4,1,80,3,17,0,3,13,10,2,7
55,No,Travel_Frequently,784,Human Resources,11,3,Life Sciences,1,1394,4,Female,97,4,4,Human Resources,2,Divorced,10230,23180,3,Y,No,5,3,1,80,2,33,2,2,6,6,3,5
43,Yes,Non-Travel,104,Sales,5,4,Life Sciences,1,1395,4,Female,43,2,4,Sales Executive,1,Divorced,5105,10839,2,Y,No,21,3,3,80,2,22,6,1,9,8,0,9
37,No,Non-Travel,185,Research & Development,24,4,Human Resources,1,1396,2,Male,99,2,5,Manufacturing Director,3,Single,18641,5956,0,Y,Yes,13,3,1,80,1,19,0,3,1,1,0,1
21,Yes,Travel_Frequently,956,Human Resources,6,2,Marketing,1,1397,3,Female,32,2,5,Manager,4,Married,11943,6492,1,Y,No,25,3,4,80,0,1,6,4,1,1,1,1
25,No,Non-Travel,1326,Human Resources,15,3,Human Resources,1,1398,1,Male,39,2,4,Human Resources,2,Divorced,12519,7641,4,Y,No,17,3,2,80,1,7,5,1,7,7,4,7
41,Yes,Travel_Rarely,217,Human Resources,16,3,Technical Degree,1,1399,1,Female,68,3,4,Human Resources,4,Divorced,13316,9704,8,Y,No,21,4,3,80,3,24,0,3,4,4,0,4
54,No,Travel_Rarely,302,Research & Development,29,2,Medical,1,1400,4,Female,57,3,4,Research Scientist,3,Single,15540,23938,8,Y,Yes,23,4,3,80,1,35,0,4,13,5,1,3
50,No,Travel_Rarely,1144,Research & Development,21,2,Marketing,1,1401,4,Male,45,4,2,Healthcare Representative,3,Divorced,19882,21317,4,Y,No,10,3,4,80,2,29,1,2,16,9,5,10
56,Yes,Travel_Rarely,351,Human Resources,18,4,Technical Degree,1,1402,4,Female,98,3,2,Human Resources,1,Single,10333,8745,3,Y,Yes,24,4,2,80,1,34,4,2,6,6,5,4
47,No,Non-Travel,847,Research & Development,5,1,Technical Degree,1,1403,1,Female,57,2,3,Healthcare Representative,1,Single,9314,11095,6,Y,Yes,8,4,2,80,2,30,1,2,19,5,4,8
45,No,Travel_Frequently,704,Research & Development,9,5,Other,1,1404,4,Female,30,2,4,Manufacturing Director,2,Married,4015,20065,7,Y,Yes,12,4,4,80,3,26,6,1,5,1,1,2
46,No,Travel_Frequently,1361,Sales,30,4,Human Resources,1,1405,4,Female,46,3,2,Sales Manager,4,Divorced,9404,6388,4,Y,No,13,3,4,80,1,25,3,2,5,5,3,5
46,No,Non-Travel,488,Human Resources,30,2,Life Sciences,1,1406,3,Female,97,4,2,Manager,2,Single,14401,9546,4,Y,No,23,4,1,80,0,28,3,3,10,7,0,4
58,No,Travel_Rarely,1421,Sales,19,5,Human Resources,1,1407,1,Male,36,4,4,Sales Representative,4,Married,6286,6922,3,Y,No,15,4,4,80,0,41,3,3,19,3,3,4
51,No,Non-Travel,232,Sales,28,5,Human Resources,1,1408,2,Male,44,2,4,Sales Executive,3,Divorced,6425,20359,9,Y,No,15,4,1,80,0,31,4,1,20,5,5,10
49,No,Travel_Rarely,376,Sales,10,4,Medical,1,1409,1,Female,32,1,2,Sales Manager,1,Divorced,7036,3441,9,Y,No,22,3,3,80,3,31,4,2,16,8,1,8
56,No,Travel_Frequently,1395,Research & Development,11,2,Marketing,1,1410,3,Male,31,1,4,Research Director,3,Married,5216,23751,1,Y,Yes,21,3,4,80,2,36,2,2,19,1,1,8
48,No,Travel_Frequently,418,Sales,7,5,Technical Degree,1,1411,2,Female,72,3,2,Sales Representative,2,Divorced,17228,4095,0,Y,No,10,3,3,80,2,28,3,2,4,4,1,4
46,No,Travel_Rarely,1425,Sales,18,4,Medical,1,1412,4,Female,86,1,2,Sales Manager,4,Married,11815,21636,7,Y,Yes,7,4,1,80,3,26,6,2,2,2,1,1
44,Yes,Travel_Rarely,1040,Research & Development,29,5,Human Resources,1,1413,4,Male,45,3,3,Manufacturing Director,4,Divorced,4952,7579,6,Y,Yes,14,3,2,80,3,26,1,1,16,5,5,3
30,Yes,Travel_Frequently,213,Research & Development,24,3,Other,1,1414,4,Female,93,3,3,Research Director,4,Divorced,5067,7762,6,Y,Yes,21,3,3,80,3,11,5,4,7,6,0,7
42,No,Non-Travel,623,Human Resources,25,5,Other,1,1415,3,Male,58,1,4,Human Resources,4,Married,11768,21008,9,Y,Yes,6,4,4,80,1,23,0,2,6,6,5,6
30,No,Travel_Rarely,285,Sales,2,1,Life Sciences,1,1416,2,Female,56,4,1,Sales Manager,4,Single,5542,23431,7,Y,Yes,16,3,3,80,3,12,3,2,12,1,1,9
56,No,Travel_Rarely,473,Sales,12,5,Technical Degree,1,1417,3,Female,79,3,4,Sales Representative,2,Divorced,4921,21955,4,Y,Yes,24,3,4,80,0,38,0,1,19,10,0,8
31,No,Travel_Rarely,1123,Human Resources,1,2,Technical Degree,1,1418,2,Male,91,3,4,Human Resources,3,Single,13786,4739,2,Y,No,9,3,1,80,2,9,6,3,8,7,4,2
48,No,Travel_Frequently,499,Human Resources,12,3,Marketing,1,1419,2,Female,30,2,2,Human Resources,2,Divorced,16325,23852,5,Y,No,9,3,3,80,1,27,4,2,18,6,6,1
49,No,Non-Travel,1484,Human Resources,14,2,Marketing,1,1420,2,Male,76,2,3,Manager,1,Married,11076,12517,8,Y,No,6,4,1,80,3,32,4,1,10,8,4,7
21,No,Non-Travel,322,Sales,24,4,Marketing,1,1421,4,Male,30,4,3,Sales Manager,3,Divorced,2345,20416,5,Y,Yes,25,4,3,80,2,3,3,4,3,1,1,3
46,Yes,Non-Travel,568,Human Resources,30,2,Technical Degree,1,1422,4,Female,55,2,4,Manager,2,Married,15383,17712,3,Y,Yes,23,3,1,80,2,25,2,1,10,8,7,5
49,No,Non-Travel,617,Sales,11,5,Other,1,1423,4,Female,90,4,3,Sales Executive,2,Single,2127,6278,2,Y,No,18,3,1,80,2,27,2,3,20,5,0,6
44,Yes,Travel_Frequently,847,Human Resources,18,5,Human Resources,1,1424,3,Female,56,4,5,Manager,3,Single,16281,22119,1,Y,Yes,19,4,3,80,0,25,0,4,10,8,3,7
58,No,Non-Travel,1076,Human Resources,28,3,Other,1,1425,1,Female,91,2,1,Manager,2,Married,17645,11098,9,Y,No,12,4,2,80,3,38,4,3,6,6,6,5
42,No,Travel_Rarely,762,Human Resources,19,1,Human Resources,1,1426,4,Male,31,1,3,Manager,2,Divorced,3957,12475,8,Y,No,14,4,4,80,2,21,4,3,5,3,0,1
38,No,Non-Travel,932,Sales,28,2,Marketing,1,1427,3,Male,73,2,3,Sales Executive,4,Divorced,3812,9757,7,Y,No,11,4,3,80,3,16,4,1,5,4,3,4
28,No,Travel_Frequently,1052,Sales,16,1,Human Resources,1,1428,2,Male,84,4,5,Sales Executive,2,Divorced,8237,10111,5,Y,Yes,6,4,4,80,3,11,3,4,11,9,2,8
60,Yes,Travel_Rarely,267,Research & Development,22,3,Marketing,1,1429,2,Female,32,2,3,Research Scientist,4,Divorced,2891,16465,0,Y,Yes,24,3,3,80,2,41,3,2,5,5,5,3
42,No,Travel_Rarely,437,Sales,16,3,Human Resources,1,1430,1,Male,65,4,1,Sales Manager,3,Single,16493,22889,1,Y,No,15,3,1,80,2,20,2,4,15,8,5,4
53,Yes,Non-Travel,815,Sales,14,2,Other,1,1431,4,Male,40,4,5,Sales Representative,2,Married,2787,8222,8,Y,Yes,6,4,1,80,3,32,4,2,20,6,0,8
53,No,Non-Travel,735,Research & Development,15,4,Life Sciences,1,1432,2,Male,40,4,5,Manufacturing Director,1,Divorced,7591,9297,9,Y,Yes,20,3,4,80,2,35,4,2,5,2,2,5
51,No,Travel_Rarely,908,Sales,25,2,Life Sciences,1,1433,4,Female,84,4,3,Sales Manager,4,Divorced,19554,13009,8,Y,No,18,3,3,80,1,29,4,3,14,8,2,4
33,No,Travel_Frequently,1433,Sales,5,1,Life Sciences,1,1434,3,Female,94,3,4,Sales Manager,4,Married,19471,19960,5,Y,No,7,3,2,80,3,11,2,2,10,1,1,6
41,No,Non-Travel,339,Human Resources,1,2,Life Sciences,1,1435,1,Female,81,4,2,Human Resources,1,Divorced,10018,14418,4,Y,No,5,3,3,80,2,19,5,3,12,1,1,5
23,No,Non-Travel,366,Human Resources,2,3,Life Sciences,1,1436,3,Male,91,4,4,Manager,3,Divorced,6514,2757,0,Y,No,17,3,2,80,2,3,3,3,3,3,3,1
59,No,Travel_Rarely,299,Sales,10,2,Other,1,1437,3,Male,92,2,5,Sales Executive,1,Divorced,18711,3257,7,Y,No,21,3,3,80,1,38,2,2,6,5,5,6
57,Yes,Travel_Rarely,954,Human Resources,12,2,Other,1,1438,3,Female,93,1,1,Human Resources,1,Married,19817,22708,3,Y,No,10,4,4,80,0,39,5,1,18,1,1,9
55,Yes,Travel_Rarely,702,Research & Development,14,1,Technical Degree,1,1439,3,Female,78,1,5,Healthcare Representative,1,Single,19877,21750,8,Y,No,8,3,1,80,0,37,2,4,4,4,0,4
44,Yes,Non-Travel,431,Research & Development,14,3,Technical Degree,1,1440,3,Female,75,4,2,Research Scientist,3,Single,7643,18324,1,Y,No,25,4,1,80,2,23,5,1,15,7,7,7
32,No,Non-Travel,175,Research & Development,13,3,Technical Degree,1,1441,4,Male,63,2,1,Manufacturing Director,3,Single,12910,10601,1,Y,Yes,8,4,3,80,2,12,5,3,9,8,1,7
